i,a,b,title,type,year,final,motivo,evidencia,flags
8820,Mercy Chinwo,Sinach,Excess Love,song,2019,INVALIDA_CONFIRMADA,"Excess Love é de Mercy Chinwo sozinha, não colab com Sinach","Spotify: 'Excess Love' é de Mercy Chinwo solo; versão feat. é JJ Hairston, não Sinach",
8845,Flyleaf,Skillet,All Around Me,song,2007,INVALIDA_CONFIRMADA,"All Around Me é do Flyleaf sozinho, não colab com Skillet","Wikipedia: 'All Around Me' é do Flyleaf (Lacey Mosley et al.); Skillet apenas turnê, sem crédito",
8846,Relient K,Switchfoot,Sadie Hawkins Dance,live,2004,INVALIDA_CONFIRMADA,"Sadie Hawkins Dance é do Relient K, não colab com Switchfoot","Spotify/Wikipedia: 'Sadie Hawkins Dance' é do Relient K solo, sem Switchfoot na faixa",
8872,Twila Paris,Michael W. Smith,How Beautiful,song,1992,INVALIDA_CONFIRMADA,"How Beautiful é de Twila Paris, não colab com Michael W. Smith","Wikipedia (Cry for the Desert): 'How Beautiful' escrita e cantada por Twila Paris solo, sem duet com Michael W. Smith",
8931,Clairo,Lorde,Scene Collaboration,song,2021,INVALIDA_CONFIRMADA,título genérico 'Scene Collaboration'; sem colaboração real Clairo×Lorde,Rolling Stone/NME: colabs reais Clairo×Lorde são 'Blouse' e 'Solar Power'; não existe faixa 'Scene Collaboration',
8936,beabadoobee,PinkPantheress,Indie UK Scene,song,2022,INVALIDA_CONFIRMADA,título genérico 'Indie UK Scene'; fabricação,"Rolling Stone/Spotify: colab real beabadoobee×PinkPantheress é 'tinkerbell is overrated' (Beatopia 2022), não 'Indie UK Scene'",
8938,Rex Orange County,Conan Gray,Scene Friends Feature,song,2020,INVALIDA_CONFIRMADA,título genérico 'Scene Friends Feature'; fabricação,Wikipedia lista de colabs de Conan Gray e Rex Orange County não mostra faixa conjunta; 'Scene Friends Feature' é título genérico inexistente,
8943,Omar Apollo,Kali Uchis,Scene Pairing,song,2021,INVALIDA_CONFIRMADA,título genérico 'Scene Pairing'; fabricação,"Rolling Stone/FADER: colabs reais Omar Apollo×Kali Uchis são 'Bad Life' e 'Hey Boy', não 'Scene Pairing'",
8945,Dominic Fike,Lorde,Good Days (Feature),song,2021,INVALIDA_CONFIRMADA,'Good Days' é da SZA; feature Dominic Fike×Lorde inexistente,"Wikipedia/Billboard: 'Good Days' é da SZA com Jacob Collier no refrão, não Dominic Fike×Lorde",
8948,Girl in Red,Clairo,Teenage Scene,song,2020,INVALIDA_CONFIRMADA,título genérico 'Teenage Scene'; fabricação,Nenhum registro de faixa 'Teenage Scene' com Girl in Red e Clairo; só playlists de fãs (Spotify/Fandom),
8950,Girl in Red,boygenius,Queer Folk Feature,live,2022,INVALIDA_CONFIRMADA,título genérico 'Queer Folk Feature'; fabricação,Wikipedia/Rolling Stone: girl in red nunca integrou/gravou com boygenius; não existe 'Queer Folk Feature',
8951,Gus Dapperton,beabadoobee,Indie Pop Collab,song,2021,INVALIDA_CONFIRMADA,título genérico 'Indie Pop Collab'; fabricação,"Wikipedia/DIY: colabs de Gus Dapperton são com BENEE/Surf Mesa etc., nenhuma com beabadoobee",
8957,Bon Iver,Caroline Polachek,Bon Iver Collab,song,2019,INVALIDA_CONFIRMADA,título genérico 'Bon Iver Collab'; sem colab documentada com Caroline Polachek,Wikipedia/Brooklyn Vegan: sem colab Bon Iver x Caroline Polachek; só ambos no remix album da Charli XCX,
8958,Sylvan Esso,Wye Oak,Electronic Folk Feature,song,2018,INVALIDA_CONFIRMADA,título genérico 'Electronic Folk Feature'; fabricação,"Exclaim/NPR: colab Sylvan Esso x Wye Oak é 'Echo Mountain Sessions' 2017, não 'Electronic Folk Feature'",
8959,Sylvan Esso,Flock of Dimes,Mountain Sessions,live,2019,INVALIDA_CONFIRMADA,título genérico 'Mountain Sessions'; fabricação,"Brooklyn Vegan: colab ao vivo com Flock of Dimes é a turnê/álbum 'WITH' (2019), não 'Mountain Sessions'",
8961,100 gecs,SOPHIE,Hyperpop Feature,song,2020,INVALIDA_CONFIRMADA,título genérico 'Hyperpop Feature'; fabricação,"Wikipedia tracklist 'Tree of Clues' 2020 lista Hannah Diamond/A.G. Cook, não SOPHIE; sem 'Hyperpop Feature'",
8964,100 gecs,Slayyyter,Hyperpop Scene,song,2021,INVALIDA_CONFIRMADA,título genérico 'Hyperpop Scene'; fabricação,Album of the Year/Wikipedia: discografia 100 gecs sem faixa com Slayyyter chamada 'Hyperpop Scene',
8970,SOPHIE,A. G. Cook,Hyperpop Collab,song,2018,INVALIDA_CONFIRMADA,título genérico 'Hyperpop Collab'; fabricação,"Wikipedia: colab SOPHIE x A.G. Cook é 'Hey QT' (2014, projeto QT), não 'Hyperpop Collab' 2018",
8972,SOPHIE,Hannah Diamond,PC Music Feature,song,2015,INVALIDA_CONFIRMADA,título genérico 'PC Music Feature'; fabricação,"Wikipedia/Face: faixa SOPHIE+Hannah Diamond é 'Paradise' (Charli XCX, 2016); não existe 'PC Music Feature' 2015",
8974,A. G. Cook,Slayyyter,Hyperpop Feature,song,2021,INVALIDA_CONFIRMADA,título genérico 'Hyperpop Feature'; fabricação,"Last.fm/Beatport: A.G. Cook fez remix de 'Click' da Slayyyter, sem faixa creditada 'Hyperpop Feature'",
8982,Japanese Breakfast,Sufjan Stevens,Folk Pop Scene,live,2021,INVALIDA_CONFIRMADA,título genérico 'Folk Pop Scene'; fabricação,"Japanese Breakfast so fez cover de 'Romulus' de Sufjan em 2021, nao show conjunto 'Folk Pop Scene' (consequence.net)",
8984,Snail Mail,Soccer Mommy,Indie Rock Feature,song,2020,INVALIDA_CONFIRMADA,título genérico 'Indie Rock Feature'; fabricação,"Colaboracao real foi cover de 'Iris' do Goo Goo Dolls ao vivo, nao musica 'Indie Rock Feature' (stereogum.com)",
8986,Soccer Mommy,Jay Som,Bedroom Pop Collab,song,2019,INVALIDA_CONFIRMADA,título genérico 'Bedroom Pop Collab'; fabricação,"Soccer Mommy e Jay Som trocaram covers na Singles Series, nao musica 'Bedroom Pop Collab' (exclaim.ca)",
8988,Mitski,Sharon Van Etten,Always Forever,song,2019,INVALIDA_CONFIRMADA,'Always Forever' não é dueto Mitski×Sharon Van Etten; fabricação,"'Always Forever' e de Cults/Bryson Tiller/Romy, nao dueto Mitski x Sharon Van Etten (wikipedia.org)",
8995,Angel Olsen,Sharon Van Etten,Lark (Remix),song,2021,INVALIDA_CONFIRMADA,'Lark' é da Angel Olsen; remix com Sharon Van Etten inexistente,"'Lark' e solo da Angel Olsen; colab real com SVE e 'Like I Used To', remix inexistente (rollingstone.com)",
9117,Lorde,Bon Iver,Liability (Feature),song,2017,INVALIDA_CONFIRMADA,"'Liability' é solo da Lorde, não feature do Bon Iver","Wikipedia: 'Liability' (Melodrama) é faixa solo da Lorde, sem feat. de Bon Iver",
9291,Rels B,Quevedo,Safaera,song,2022,INVALIDA_CONFIRMADA,"'Safaera' é de Bad Bunny/Jowell&Randy, não Rels B/Quevedo","Wikipedia: 'Safaera' é de Bad Bunny com Jowell & Randy e Ñengo Flow, não Rels B/Quevedo",
9293,Rels B,Recycled J,Con Calma,song,2020,INVALIDA_CONFIRMADA,"'Con Calma' é de Daddy Yankee/Snow, não Rels B/Recycled J","Wikipedia/Discogs: 'Con Calma' é de Daddy Yankee feat. Snow, não Rels B/Recycled J",
9299,Feid,Justin Quiles,Yandel 150,song,2023,INVALIDA_CONFIRMADA,"'Yandel 150' é de Yandel/Feid, não Feid/Justin Quiles","Wikipedia: 'Yandel 150' credita Yandel e Feid (remix c/ Daddy Yankee), não Justin Quiles",
9308,Peso Pluma,Ke Personajes,El Tóxico,song,2023,INVALIDA_CONFIRMADA,'El Tóxico' é de Grupo Firme; não Peso Pluma/Ke Personajes,"Spotify/IMDb: 'El Tóxico' é de Grupo Firme feat. Carín León, não Peso Pluma/Ke Personajes",
9311,Peso Pluma,Marca MP,Grupo Firme y Peso,song,2023,INVALIDA_CONFIRMADA,"título fabricado 'Grupo Firme y Peso', não é faixa real",Nenhuma faixa 'Grupo Firme y Peso' de Peso Pluma/Marca MP encontrada; título fabricado (letras.com/Spotify),
9312,Natanael Cano,Junior H,Con Altura,song,2021,INVALIDA_CONFIRMADA,"'Con Altura' é de Rosalía/J Balvin, não Natanael/Junior H","Wikipedia: 'Con Altura' é de Rosalía, J Balvin e El Guincho, não Natanael Cano/Junior H",
9314,Natanael Cano,Ke Personajes,El Color de Tus Ojos,song,2022,INVALIDA_CONFIRMADA,'El Color de Tus Ojos' é de Banda MS; não Natanael/Ke Personajes,"Wikipedia: 'El Color de Tus Ojos' é de Octubre Doce/Banda MS (versão c/ Natalia Jiménez), não Natanael/Ke Personajes",
9346,Rauw Alejandro,Farruko,La Nota,song,2021,INVALIDA_CONFIRMADA,'La Nota' é de Manuel Turizo/Rauw/Myke; não Rauw/Farruko,"Wikipedia: 'La Nota' é de Manuel Turizo, Rauw Alejandro e Myke Towers, não Farruko",
9348,Lunay,Sech,Soltera,song,2019,INVALIDA_CONFIRMADA,"'Soltera' é de Lunay/Daddy Yankee/Bad Bunny, não Lunay/Sech","Spotify/letras.com: 'Soltera (Remix)' é de Lunay, Daddy Yankee e Bad Bunny, não Sech",
9349,Lunay,Dalex,Cuatro Babys,song,2019,INVALIDA_CONFIRMADA,"'Cuatro Babys' é de Maluma, não Lunay/Dalex","Wikipedia: 'Cuatro Babys' é de Maluma feat. Noriel, Bryant Myers e Juhn, não Lunay/Dalex",
9353,Dalex,Lenny Tavárez,Adán y Eva,song,2019,INVALIDA_CONFIRMADA,"'Adán y Eva' é de Paulo Londra, não Dalex/Lenny Tavárez","Wikipedia: 'Adán y Eva' é solo de Paulo Londra, não Dalex/Lenny Tavárez",
9424,Sebastián Yatra,Camilo,Tutu,song,2019,INVALIDA_CONFIRMADA,"'Tutu' é Camilo & Pedro Capó (e Shakira remix), não Yatra","Spotify/Wikipedia: 'Tutu' é Camilo & Pedro Capó (remix Shakira), não Yatra",
9484,Arcángel,Jhay Cortez,Mamiii,song,2022,INVALIDA_CONFIRMADA,"Mamiii é de Becky G e Karol G, não Arcángel e Jhay Cortez","Wikipedia/Spotify: 'Mamiii' (2022) é de Becky G & Karol G, não Arcángel e Jhay Cortez",
9640,Villano Antillano,Bad Bunny,Quevedo Remix,song,2022,INVALIDA_CONFIRMADA,Quevedo Remix não existe entre Villano e Bad Bunny,Colab de Villano Antillano é BZRP Sessions #51 com Bizarrap; 'Quevedo Remix' com Bad Bunny não existe,
9644,Manuel Turizo,Karol G,El Makinon,song,2022,INVALIDA_CONFIRMADA,"El Makinon é Karol G/Mariah Angeliq, não Turizo","Wikipedia/Spotify: 'El Makinón' é de KAROL G e Mariah Angeliq, não Manuel Turizo",
9646,Mora,Anuel AA,Secreto,song,2021,INVALIDA_CONFIRMADA,"Secreto é de Anuel/Karol G, não Mora","Discogs/Spotify: 'Secreto' é de Anuel AA e KAROL G, não Mora",
9647,Lunay,Anuel AA,Adán y Eva,song,2019,INVALIDA_CONFIRMADA,"Adán y Eva é de Paulo Londra, não Lunay/Anuel","Wikipedia: 'Adán y Eva' é solo de Paulo Londra, não Lunay/Anuel",
9659,Plan B,Nicky Jam,Algo Me Gusta de Ti,song,2018,INVALIDA_CONFIRMADA,"Algo Me Gusta de Ti é Wisin & Yandel, não Plan B/Nicky","Wikipedia/Spotify: 'Algo Me Gusta de Ti' é de Wisin & Yandel feat. Chris Brown e T-Pain, não Plan B/Nicky Jam",
9673,Paulo FG,Lasso,La Vida Es Buena,song,2022,INVALIDA_CONFIRMADA,"título genérico, colaboração improvável","'La Vida Es Buena' conhecida é de Descemer Bueno feat. Issac Delgado, não Paulo FG+Lasso (letras.com/spotify)",
9675,Taburete,Carlos Rivera,Valerie,song,2023,INVALIDA_CONFIRMADA,Valerie não é canção de Taburete/Carlos Rivera,'Valerie' é canção famosa de The Zutons/Amy Winehouse; sem versão Taburete+Carlos Rivera (letras.com),
9682,Amr Diab,Tarkan,Tamally Maak,song,2001,INVALIDA_CONFIRMADA,"Tamally Maak é solo de Amr Diab, não dueto com Tarkan","Wikipedia: 'Tamally Maak' é solo de Amr Diab (2000), não dueto com Tarkan",
9702,Balti,Flenn,Ya Lili,song,2017,INVALIDA_CONFIRMADA,"Ya Lili é Balti feat. Hamouda, não Flenn","'Ya Lili' credita Balti feat. Hamouda, não Flenn (Wikipedia/Spotify/IMDb)",
9728,Static & Ben El,DJ Snake,Taki Taki Remix,song,2019,INVALIDA_CONFIRMADA,"Taki Taki é Selena/Cardi/Ozuna, não Static & Ben El","Wikipedia/Spotify: 'Taki Taki' é DJ Snake feat. Selena, Ozuna, Cardi B; sem Static & Ben El",
9744,Kathem Al Saher,Kadim Al Saher,Sotak Aghla,song,2007,INVALIDA_CONFIRMADA,Kathem e Kadim Al Saher são o mesmo artista,Wikipedia/Encyclopedia: Kathem e Kadim Al Saher são o mesmo artista (transliterações de Kazem Al-Saher),
9758,Cheb Khaled,Saad Lamjarred,Maghrebi Spirit,song,2017,INVALIDA_CONFIRMADA,título fabricado tipo 'Maghrebi Spirit',Spotify/Amazon: colab real Khaled x Saad Lamjarred é 'Aicha'; título 'Maghrebi Spirit' não existe,
9761,Rachid Taha,Cheb Akil,Rock El Casbah,song,2004,INVALIDA_CONFIRMADA,"Rock El Casbah é de Rachid Taha solo, dueto fabricado","Discogs/SecondHandSongs: 'Rock El Casbah' (2004) é single solo de Rachid Taha (cover do Clash), sem Cheb Akil",
9783,Noa Kirel,Netta Barzilai,Israel Power,song,2021,INVALIDA_CONFIRMADA,título fabricado 'Israel Power',Jerusalem Post/Times of Israel: Kirel e Netta só fizeram remix viral de 'Unicorn/Toy' no Eurovision 2023; faixa 'Israel Power' inexistente,
9797,Infected Mushroom,Marshmello,Saeed EDM,song,2019,INVALIDA_CONFIRMADA,título fabricado 'Saeed EDM' Infected x Marshmello,"Spotify/Wikipedia: 'Saeed' é faixa solo do Infected Mushroom (álbum 2009 Black Shawarma), sem Marshmello",
9924,Shahram Nazeri,Ebi,Persian Heritage,song,2009,INVALIDA_CONFIRMADA,título 'Persian Heritage' descritivo fabricado,"Shahram Nazeri e Ebi colaboraram em 'Royay e Ma'/'A Dream' (2012), não em 'Persian Heritage' (Wikipedia)",
9933,French Montana,Massari,All The Way Up Arabic,song,2016,INVALIDA_CONFIRMADA,'All The Way Up Arabic' fabricação de remix,Colaboração real French Montana+Massari é remix de 'Nour El Ein' (2019); 'All The Way Up' é de Fat Joe/Remy Ma (thenationalnews/Spotify),
9934,DJ Snake,Marshmello,Taki Taki,song,2018,INVALIDA_CONFIRMADA,"Taki Taki é DJ Snake feat Selena/Ozuna/Cardi, não Marshmello","'Taki Taki' credita DJ Snake ft. Selena Gomez, Ozuna e Cardi B; Marshmello não consta (Discogs/IMDb)",
9935,Marshmello,Massari,Happier Nights,song,2019,INVALIDA_CONFIRMADA,"'Happier Nights' fabricação, par improvável",'Happier' é de Marshmello ft. Bastille; não existe 'Happier Nights' com Massari (Wikipedia/Spotify),
9941,Gims,Balti,Ya Lili Remix,song,2018,INVALIDA_CONFIRMADA,'Ya Lili Remix' atribuição fabricada,"'Ya Lili' é de Balti ft. Hamouda; remixes por Cyril M etc., não por Gims (Spotify/musicme)",
9950,Gal Gadot,Noa Kirel,Israeli Icons,song,2017,INVALIDA_CONFIRMADA,"Gal Gadot é atriz, não cantora; título fabricado","Wikipedia: Gal Gadot é atriz, não cantora; nenhum song 'Israeli Icons' com Noa Kirel",
9951,Gal Gadot,Dana International,Wonder Woman Collab,song,2018,INVALIDA_CONFIRMADA,'Wonder Woman Collab' fabricação óbvia,IMDb soundtrack: trilha de Wonder Woman é instrumental (Gregson-Williams); sem 'Wonder Woman Collab' Gadot/Dana International,
9952,Hayedeh,Googoosh,Zan Iran Classic,song,2001,INVALIDA_CONFIRMADA,Hayedeh faleceu 1990; data e título impossíveis,Spotify/Wikipedia: Hayedeh faleceu em 1990; ano 2001 impossível; sem dueto real 'Zan Iran Classic',
9953,Hayedeh,Dariush,Golha,song,1999,INVALIDA_CONFIRMADA,Hayedeh faleceu 1990; ano 1999 impossível,"Last.fm: 'Golha' era programa de rádio de Hayedeh, não dueto com Dariush; ela morreu em 1990 (ano 1999 impossível)",
9967,Noa Kirel,Shiri Maimon,Israeli Stars,song,2021,INVALIDA_CONFIRMADA,título 'Israeli Stars' descritivo fabricado,"Last.fm/Crownnote: colab real Kirel/Maimon é 'היא בדיוק כמוני', não 'Israeli Stars'",
9970,Netta Barzilai,Omer Adam,Israeli Pride,song,2020,INVALIDA_CONFIRMADA,título 'Israeli Pride' descritivo fabricado,"Apple Music/Wikipedia: dueto real Netta/Omer Adam é 'Beg' (2019), não 'Israeli Pride'",
9975,Fairuz,Fayrouz,Lebanese Classics,album,2003,INVALIDA_CONFIRMADA,Fairuz e Fayrouz são a mesma artista,Fairuz e Fayrouz são a mesma artista (transliterações); álbum-colaboração impossível (en.wikipedia),
9977,Fayrouz,Wael Kfoury,Liban El Akhdar,song,2006,INVALIDA_CONFIRMADA,"Fayrouz=Fairuz, dueto improvável; título fabricado","'Lebnan El Akhdar' é solo de Fairuz, escrito pelos Rahbani, não dueto com Wael Kfoury (youtube/hibamusic)",
9978,Khaled,Cheb Khaled,Didi Extended,song,2000,INVALIDA_CONFIRMADA,Khaled e Cheb Khaled são o mesmo artista,Khaled = Cheb Khaled (mesmo artista); 'Didi' é solo dele de 1992 (en.wikipedia Didi song),
9984,Ofra Haza,Idan Raichel,Im Nin Alu,song,2001,INVALIDA_CONFIRMADA,"'Im Nin Alu' é solo de Ofra Haza, não dueto com Idan Raichel",'Im Nin'alu' é solo de Ofra Haza; sem gravação com Idan Raichel; Haza morreu em 2000 (en.wikipedia Im Nin'alu/Ofra Haza),
9992,Arik Einstein,Yehuda Poliker,Israel Forever,song,2005,INVALIDA_CONFIRMADA,título patriótico genérico improvável; não existe,Nenhuma música 'Israel Forever' de Arik Einstein/Yehuda Poliker nas discografias (en.wikipedia Arik Einstein discography),
9993,Arik Einstein,Achinoam Nini,Hebrew Songs,album,2007,INVALIDA_CONFIRMADA,álbum genérico inventado entre os dois,Álbum de Arik Einstein em 2007 foi 'Kol Hatov Shebaolam' com Guy Bukati (en.wikipedia); não 'Hebrew Songs' com Achinoam Nini,
9998,Zara Larsson,Tiësto,So Good,song,2018,INVALIDA_CONFIRMADA,"'So Good' é com Ty Dolla $ign, não Tiësto","'So Good' da Zara Larsson (2017) tem feat. Ty Dolla $ign (en.wikipedia/discogs), não Tiësto",
10047,Inna,David Guetta,Sun Is Up,song,2010,INVALIDA_CONFIRMADA,"'Sun Is Up' é solo da Inna, não com Guetta","'Sun Is Up' é single solo da Inna escrito por Play & Win, sem David Guetta (wikipedia/discogs)",
10071,Helena Paparizou,Sakis Rouvas,Greece Eurovision,live,2008,INVALIDA_CONFIRMADA,título de show genérico fabricado,"Grécia no Eurovision 2008 foi Kalomira 'Secret Combination', não Paparizou+Rouvas; duo real deles só em 2020 (wikipedia/eurovisionworld)",
10075,Helena Paparizou,Sarbel,Eurovision Greece 2007,live,2007,INVALIDA_CONFIRMADA,título de show genérico fabricado,"Eurovision 2007 foi de Sarbel ('Yassou Maria'); Paparizou só convidada, sem gravação em dupla (wikipedia.org)",
10076,Helena Paparizou,Demy,Greece Eurovision 2017,live,2017,INVALIDA_CONFIRMADA,título de show genérico fabricado,"Demy representou a Grécia em 2017 sozinha; não há dueto/gravação Paparizou x Demy (wikipedia.org, esctoday.com)",
10172,Kayah,Brodka,Polish Women,live,2018,INVALIDA_CONFIRMADA,"título descritivo 'Polish Women', não é música real","Nenhum dueto Kayah/Brodka; título 'Polish Women' não existe como gravação (en.wikipedia.org, spotify)",
10174,Brodka,Organek,Polish Alt Rock,live,2017,INVALIDA_CONFIRMADA,"título descritivo 'Polish Alt Rock', fabricado","Brodka e Organek gravaram juntos em Męskie Granie 2017, mas a faixa é 'Nieboskłon'; não existe track 'Polish Alt Rock' (open.spotify.com, wirtualnemedia.pl)",
10175,Organek,Mrozu,Polskie Radio Session,song,2018,INVALIDA_CONFIRMADA,"título descritivo 'Polskie Radio Session', fabricado","Sem evidência de gravação Organek/Mrozu intitulada 'Polskie Radio Session' (spotify, wikipedia)",
10177,Mrozu,Ralph Kaminski,Pop Alternatywa,song,2022,INVALIDA_CONFIRMADA,"título descritivo 'Pop Alternatywa', fabricado","Sem registro de colaboração Mrozu/Ralph Kaminski chamada 'Pop Alternatywa' (spotify, en.wikipedia.org)",
10178,Margaret,Blanka,Polish Pop Girls,song,2023,INVALIDA_CONFIRMADA,"título descritivo 'Polish Pop Girls', fabricado",Nenhuma música 'Polish Pop Girls' de Margaret/Blanka; discografias não a listam (en.wikipedia.org),
10179,Margaret,Roksana Węgiel,Pop Power,song,2022,INVALIDA_CONFIRMADA,"título descritivo 'Pop Power', fabricado","Sem faixa 'Pop Power' de Margaret/Roksana Węgiel nas discografias (music.apple.com, wikipedia)",
10180,Margaret,Doda,Polskie Ikony,live,2017,INVALIDA_CONFIRMADA,"título descritivo 'Polskie Ikony', fabricado",Nenhuma gravação 'Polskie Ikony' de Margaret/Doda; só menções a eventos conjuntos (en.wikipedia.org),
10181,Blanka,Ochman,Eurovision Poland,live,2023,INVALIDA_CONFIRMADA,"título descritivo 'Eurovision Poland', fabricado","Blanka e Ochman foram entradas Eurovision separadas (2023 e 2022); não há dueto 'Eurovision Poland' (en.wikipedia.org, eurovision.com)",
10182,Blanka,Viki Gabor,Young Polish Pop,song,2022,INVALIDA_CONFIRMADA,"título descritivo 'Young Polish Pop', fabricado",Sem faixa 'Young Polish Pop' de Blanka/Viki Gabor nas discografias (en.wikipedia.org),
10183,Ochman,Roksana Węgiel,Polish Stars,song,2022,INVALIDA_CONFIRMADA,"título descritivo 'Polish Stars', fabricado","Ochman e Roksana Węgiel foram atos de intervalo na Eurovision 2023, mas não existe faixa 'Polish Stars' (en.wikipedia.org)",
10184,Viki Gabor,Roksana Węgiel,Polskie Eurovision,live,2021,INVALIDA_CONFIRMADA,"título descritivo 'Polskie Eurovision', fabricado","Viki Gabor e Roksana Węgiel cantaram 'Arcade' juntas no Junior Eurovision 2020; não há track 'Polskie Eurovision' (en.wikipedia.org, wprost.pl)",
10194,Sokół,Pezet,Klasyczne Brzmienia,album,2010,INVALIDA_CONFIRMADA,álbum 'Klasyczne Brzmienia' inexistente entre os dois,Álbum conjunto Sokół/Pezet foi anunciado/especulado por anos mas nunca lançado; 'Klasyczne Brzmienia' 2010 inexistente (glamrap.pl / cgm.pl),
